wahl_jahr;gemeinde_nummer;gemeinde_bezeichnung;kanton_nummer;partei_id;partei_bezeichnung_de;partei_bezeichnung_fr;partei_bezeichnung_it;partei_bezeichnung_en;stimmen_partei;letzte_wahl_stimmen_partei;differenz_stimmen_partei;partei_staerke;letzte_wahl_partei_staerke;differenz_partei_staerke;flag_staerkste_partei;partei_rang
2019;23;Berg am Irchel;1;7;EVP;PEV;PEV;EVP;200;321;-121;2.2391401702;3.1845238095;-0.945383639;0;8
2019;23;Berg am Irchel;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;41;5;36;0.4590237349;0.0496031746;0.4094205603;0;10
2019;23;Berg am Irchel;1;12;FGA;AVF;AVF;FGA;5;;5;0.0559785043;;0.0559785043;0;12
2019;23;Berg am Irchel;1;13;GPS;PES;PES;GPS;722;425;297;8.0832960143;4.2162698413;3.8670261731;0;3
2019;23;Berg am Irchel;1;14;SD;DS;DS;SD;0;2;-2;0;0.0198412698;-0.01984127;0;13
2019;23;Berg am Irchel;1;16;EDU;UDF;UDF;EDU;255;196;59;2.854903717;1.9444444444;0.9104592725;0;7
2019;23;Berg am Irchel;1;31;GLP;PVL;PVL;GLP;1353;797;556;15.147783251;7.9067460317;7.2410372195;0;2
2019;23;Berg am Irchel;1;32;BDP;PBD;PBD;BDP;313;830;-517;3.5042543663;8.2341269841;-4.729872618;0;6
2019;23;Berg am Irchel;1;35;Übrige;Autres;Rimanenti;Others;33;319;-286;0.3694581281;3.1646825397;-2.795224412;0;11
2019;24;Buch am Irchel;1;1;FDP;PLR;PLR;FDP;1633;1614;19;13.150265743;12.908901864;0.2413638797;0;2
2019;24;Buch am Irchel;1;2;CVP;PDC;PPD;CVP;305;250;55;2.4561120953;1.9995201152;0.4565919802;0;9
2019;24;Buch am Irchel;1;3;SP;PS;PS;SP;605;943;-338;4.871960058;7.5421898744;-2.670229816;0;5
2019;24;Buch am Irchel;1;4;SVP;UDC;UDC;SVP;6039;6429;-390;48.631019488;51.419659282;-2.788639794;1;1
2019;24;Buch am Irchel;1;7;EVP;PEV;PEV;EVP;526;189;337;4.2357867612;1.5116372071;2.7241495541;0;6
2019;24;Buch am Irchel;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;0;0;0;0;0;0;0;13
2019;24;Buch am Irchel;1;12;FGA;AVF;AVF;FGA;11;;11;0.088581092;;0.088581092;0;12
2019;24;Buch am Irchel;1;13;GPS;PES;PES;GPS;796;285;511;6.4100499275;2.2794529313;4.1305969962;0;4
2019;24;Buch am Irchel;1;14;SD;DS;DS;SD;120;7;113;0.9663391851;0.0559865632;0.9103526218;0;10
2019;24;Buch am Irchel;1;16;EDU;UDF;UDF;EDU;434;570;-136;3.4949267193;4.5589058626;-1.063979143;0;7
2019;24;Buch am Irchel;1;31;GLP;PVL;PVL;GLP;1515;1190;325;12.200032211;9.5177157482;2.6823164631;0;3
2019;24;Buch am Irchel;1;32;BDP;PBD;PBD;BDP;393;927;-534;3.1647608311;7.4142205871;-4.249459756;0;8
2019;24;Buch am Irchel;1;35;Übrige;Autres;Rimanenti;Others;41;99;-58;0.3301658882;0.7918099656;-0.461644077;0;11
2019;25;Dachsen;1;1;FDP;PLR;PLR;FDP;2215;2787;-572;10.465390976;12.091106291;-1.625715315;0;5
2019;25;Dachsen;1;2;CVP;PDC;PPD;CVP;1067;1191;-124;5.0413418379;5.1670281996;-0.125686362;0;6
2019;25;Dachsen;1;3;SP;PS;PS;SP;3195;4562;-1367;15.095676825;19.79175705;-4.696080225;0;3
2019;25;Dachsen;1;4;SVP;UDC;UDC;SVP;6417;7390;-973;30.31892275;32.060737527;-1.741814777;1;1
2019;25;Dachsen;1;7;EVP;PEV;PEV;EVP;833;1057;-224;3.9357429719;4.5856832972;-0.649940325;0;7
2019;25;Dachsen;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;22;40;-18;0.1039451925;0.1735357918;-0.069590599;0;12
2019;25;Dachsen;1;12;FGA;AVF;AVF;FGA;71;;71;0.335459485;;0.335459485;0;11
2019;25;Dachsen;1;13;GPS;PES;PES;GPS;3625;1599;2026;17.127332861;6.9370932755;10.190239585;0;2
2019;25;Dachsen;1;14;SD;DS;DS;SD;9;69;-60;0.0425230333;0.2993492408;-0.256826207;0;13
2019;25;Dachsen;1;16;EDU;UDF;UDF;EDU;409;528;-119;1.9324356249;2.2906724512;-0.358236826;0;9
2019;25;Dachsen;1;31;GLP;PVL;PVL;GLP;2710;2039;671;12.804157808;8.8459869848;3.9581708229;0;4
2019;25;Dachsen;1;32;BDP;PBD;PBD;BDP;433;1326;-893;2.0458303803;5.7527114967;-3.706881116;0;8
2019;25;Dachsen;1;35;Übrige;Autres;Rimanenti;Others;159;462;-303;0.7512402551;2.0043383948;-1.25309814;0;10
2019;26;Dorf;1;1;FDP;PLR;PLR;FDP;781;907;-126;9.7357267514;10.474650653;-0.738923901;0;4
2019;26;Dorf;1;2;CVP;PDC;PPD;CVP;164;171;-7;2.0443779606;1.9748238827;0.0695540779;0;8
2019;26;Dorf;1;3;SP;PS;PS;SP;790;911;-121;9.8479182249;10.520845363;-0.672927138;0;3
2019;26;Dorf;1;4;SVP;UDC;UDC;SVP;3920;4256;-336;48.865619546;49.151172191;-0.285552645;1;1
2019;26;Dorf;1;7;EVP;PEV;PEV;EVP;349;194;155;4.3505360259;2.2404434692;2.1100925567;0;6
2019;26;Dorf;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;5;5;0;0.0623285964;0.0577433884;0.004585208;0;12
2019;26;Dorf;1;12;FGA;AVF;AVF;FGA;13;;13;0.1620543505;;0.1620543505;0;11
2019;26;Dorf;1;13;GPS;PES;PES;GPS;316;227;89;3.93916729;2.6215498325;1.3176174574;0;7
2019;26;Dorf;1;14;SD;DS;DS;SD;2;10;-8;0.0249314385;0.1154867768;-0.090555338;0;13
2019;26;Dorf;1;16;EDU;UDF;UDF;EDU;675;976;-301;8.4143605086;11.271509412;-2.857148904;0;5
2019;26;Dorf;1;31;GLP;PVL;PVL;GLP;892;279;613;11.119421591;3.2220810717;7.8973405189;0;2
2019;26;Dorf;1;32;BDP;PBD;PBD;BDP;65;472;-407;0.8102717527;5.4509758633;-4.640704111;0;9
2019;26;Dorf;1;35;Übrige;Autres;Rimanenti;Others;50;251;-201;0.6232859636;2.8987180968;-2.275432133;0;10
2019;27;Feuerthalen;1;1;FDP;PLR;PLR;FDP;2831;3531;-700;9.1272527969;10.621146037;-1.49389324;0;5
2019;27;Feuerthalen;1;2;CVP;PDC;PPD;CVP;1627;1231;396;5.2455105265;3.702812453;1.5426980735;0;6
2019;27;Feuerthalen;1;3;SP;PS;PS;SP;5785;7737;-1952;18.651062321;23.272672582;-4.621610262;0;2
2019;27;Feuerthalen;1;4;SVP;UDC;UDC;SVP;9778;12164;-2386;31.524647774;36.588960746;-5.064312972;1;1
2019;27;Feuerthalen;1;7;EVP;PEV;PEV;EVP;1013;796;217;3.2659509301;2.3943450143;0.8716059158;0;7
2019;27;Feuerthalen;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;27;14;13;0.0870490376;0.0421115957;0.0449374419;0;13
2019;27;Feuerthalen;1;12;FGA;AVF;AVF;FGA;188;;188;0.6061192249;;0.6061192249;0;11
2019;27;Feuerthalen;1;13;GPS;PES;PES;GPS;3688;1899;1789;11.890253732;5.7121371635;6.1781165683;0;4
2019;27;Feuerthalen;1;14;SD;DS;DS;SD;151;10;141;0.486829803;0.0300797112;0.4567500918;0;12
2019;27;Feuerthalen;1;16;EDU;UDF;UDF;EDU;413;774;-361;1.3315278718;2.3281696496;-0.996641778;0;9
2019;27;Feuerthalen;1;31;GLP;PVL;PVL;GLP;4448;2034;2414;14.340522939;6.1182132652;8.2223096739;0;3
2019;27;Feuerthalen;1;32;BDP;PBD;PBD;BDP;716;1691;-975;2.3084115163;5.0864791698;-2.778067654;0;8
2019;27;Feuerthalen;1;35;Übrige;Autres;Rimanenti;Others;352;1364;-1012;1.1348615275;4.1028726124;-2.968011085;0;10
2019;28;Flaach;1;1;FDP;PLR;PLR;FDP;1688;2052;-364;9.90901086;10.997373921;-1.088363061;0;2
2019;28;Flaach;1;2;CVP;PDC;PPD;CVP;276;227;49;1.6201937188;1.2165710917;0.4036226271;0;8
2019;28;Flaach;1;3;SP;PS;PS;SP;1521;2064;-543;8.9286762548;11.06168605;-2.133009795;0;4
2019;28;Flaach;1;4;SVP;UDC;UDC;SVP;8228;9507;-1279;48.300557675;50.951283563;-2.650725888;1;1
2019;28;Flaach;1;7;EVP;PEV;PEV;EVP;1101;1137;-36;6.463164074;6.0935741465;0.3695899274;0;6
2019;28;Flaach;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;5;4;1;0.0293513355;0.0214373761;0.0079139594;0;12
2019;28;Flaach;1;12;FGA;AVF;AVF;FGA;16;;16;0.0939242736;;0.0939242736;0;11
2019;28;Flaach;1;13;GPS;PES;PES;GPS;1553;603;950;9.1165248019;3.2316844418;5.8848403601;0;3
2019;28;Flaach;1;14;SD;DS;DS;SD;0;18;-18;0;0.0964681923;-0.096468192;0;13
2019;28;Flaach;1;16;EDU;UDF;UDF;EDU;887;1032;-145;5.2069269152;5.5308430248;-0.32391611;0;7
2019;28;Flaach;1;31;GLP;PVL;PVL;GLP;1451;707;744;8.517757558;3.7890562195;4.7287013385;0;5
2019;28;Flaach;1;32;BDP;PBD;PBD;BDP;132;1007;-875;0.7748752568;5.3968594244;-4.621984168;0;10
2019;28;Flaach;1;35;Übrige;Autres;Rimanenti;Others;177;301;-124;1.0390372762;1.6131625489;-0.574125273;0;9
2019;29;Flurlingen;1;1;FDP;PLR;PLR;FDP;2761;3126;-365;15.358513656;16.930242634;-1.571728978;0;3
2019;29;Flurlingen;1;2;CVP;PDC;PPD;CVP;902;780;122;5.0175223897;4.2244367418;0.793085648;0;6
2019;29;Flurlingen;1;3;SP;PS;PS;SP;2995;4054;-1059;16.660176893;21.956239168;-5.296062275;0;2
2019;29;Flurlingen;1;4;SVP;UDC;UDC;SVP;4517;5179;-662;25.126550592;28.049176776;-2.922626184;1;1
2019;29;Flurlingen;1;7;EVP;PEV;PEV;EVP;364;351;13;2.0248094788;1.9009965338;0.123812945;0;8
2019;29;Flurlingen;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;55;5;50;0.3059464872;0.0270797227;0.2788667645;0;12
2019;29;Flurlingen;1;12;FGA;AVF;AVF;FGA;161;;161;0.8955888079;;0.8955888079;0;10
2019;29;Flurlingen;1;13;GPS;PES;PES;GPS;2744;1193;1551;15.263948378;6.4612218371;8.8027265414;0;4
2019;29;Flurlingen;1;14;SD;DS;DS;SD;37;26;11;0.2058185459;0.1408145581;0.0650039879;0;13
2019;29;Flurlingen;1;16;EDU;UDF;UDF;EDU;112;287;-175;0.6230183012;1.5543760832;-0.931357782;0;11
2019;29;Flurlingen;1;31;GLP;PVL;PVL;GLP;2612;1668;944;14.529676809;9.0337954939;5.4958813153;0;5
2019;29;Flurlingen;1;32;BDP;PBD;PBD;BDP;382;938;-556;2.12493742;5.0801559792;-2.955218559;0;7
2019;29;Flurlingen;1;35;Übrige;Autres;Rimanenti;Others;335;857;-522;1.8634922401;4.6414644714;-2.777972231;0;9
2019;30;Andelfingen;1;1;FDP;PLR;PLR;FDP;4571;5138;-567;15.416526138;16.433186209;-1.01666007;0;2
2019;30;Andelfingen;1;2;CVP;PDC;PPD;CVP;811;727;84;2.7352445194;2.3252094927;0.4100350267;0;8
2019;30;Andelfingen;1;3;SP;PS;PS;SP;3143;3681;-538;10.600337268;11.773172136;-1.172834868;0;5
2019;30;Andelfingen;1;4;SVP;UDC;UDC;SVP;9256;10659;-1403;31.217537943;34.091345231;-2.873807289;1;1
2019;30;Andelfingen;1;7;EVP;PEV;PEV;EVP;1683;2391;-708;5.676222597;7.6472845903;-1.971061993;0;6
2019;30;Andelfingen;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;2;8;-6;0.0067453626;0.0255868995;-0.018841537;0;13
2019;30;Andelfingen;1;12;FGA;AVF;AVF;FGA;46;;46;0.155143339;;0.155143339;0;11
2019;30;Andelfingen;1;13;GPS;PES;PES;GPS;3531;2101;1430;11.908937605;6.7197594831;5.1891781223;0;4
2019;30;Andelfingen;1;14;SD;DS;DS;SD;6;92;-86;0.0202360877;0.2942493443;-0.274013257;0;12
2019;30;Andelfingen;1;16;EDU;UDF;UDF;EDU;695;790;-95;2.3440134907;2.5267063264;-0.182692836;0;9
2019;30;Andelfingen;1;31;GLP;PVL;PVL;GLP;4410;3252;1158;14.873524452;10.40107465;4.4724498022;0;3
2019;30;Andelfingen;1;32;BDP;PBD;PBD;BDP;1182;1684;-502;3.9865092749;5.3860423463;-1.399533071;0;7
2019;30;Andelfingen;1;35;Übrige;Autres;Rimanenti;Others;314;743;-429;1.0590219224;2.3763832918;-1.317361369;0;10
2019;31;Henggart;1;1;FDP;PLR;PLR;FDP;3435;4221;-786;11.906825193;13.495539854;-1.58871466;0;3
2019;31;Henggart;1;2;CVP;PDC;PPD;CVP;985;691;294;3.4143297861;2.2092911724;1.2050386137;0;8
2019;31;Henggart;1;3;SP;PS;PS;SP;2642;4820;-2178;9.1580297411;15.410685168;-6.252655427;0;5
2019;31;Henggart;1;4;SVP;UDC;UDC;SVP;10760;11815;-1055;37.297653298;37.775362087;-0.477708789;1;1
2019;31;Henggart;1;7;EVP;PEV;PEV;EVP;2224;2204;20;7.7091060349;7.0467116411;0.6623943937;0;6
2019;31;Henggart;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;27;8;19;0.0935907657;0.0255779007;0.068012865;0;12
2019;31;Henggart;1;12;FGA;AVF;AVF;FGA;55;;55;0.1906478561;;0.1906478561;0;11
2019;31;Henggart;1;13;GPS;PES;PES;GPS;2893;1548;1345;10.02807723;4.9493237843;5.0787534455;0;4
2019;31;Henggart;1;14;SD;DS;DS;SD;5;1;4;0.0173316233;0.0031972376;0.0141343857;0;13
2019;31;Henggart;1;16;EDU;UDF;UDF;EDU;1002;1333;-331;3.4732573053;4.2619177031;-0.788660398;0;7
2019;31;Henggart;1;31;GLP;PVL;PVL;GLP;3941;2674;1267;13.660785469;8.5494133069;5.1113721623;0;2
2019;31;Henggart;1;32;BDP;PBD;PBD;BDP;687;1494;-807;2.3813650386;4.7766729546;-2.395307916;0;9
2019;31;Henggart;1;35;Übrige;Autres;Rimanenti;Others;193;468;-275;0.6690006586;1.4963071906;-0.827306532;0;10
2019;32;Humlikon;1;1;FDP;PLR;PLR;FDP;1040;1010;30;15.946028826;15.029761905;0.9162669208;0;2
2019;32;Humlikon;1;2;CVP;PDC;PPD;CVP;293;119;174;4.4924869672;1.7708333333;2.7216536339;0;6
2019;32;Humlikon;1;3;SP;PS;PS;SP;431;629;-198;6.6084023306;9.3601190476;-2.751716717;0;4
2019;32;Humlikon;1;4;SVP;UDC;UDC;SVP;3156;3361;-205;48.390064397;50.014880952;-1.624816555;1;1
2019;32;Humlikon;1;7;EVP;PEV;PEV;EVP;263;193;70;4.0325053665;2.8720238095;1.1604815569;0;8
2019;32;Humlikon;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;0;2;-2;0;0.0297619048;-0.029761905;0;12
2019;32;Humlikon;1;12;FGA;AVF;AVF;FGA;0;;0;0;;0;0;13
2019;32;Humlikon;1;13;GPS;PES;PES;GPS;303;186;117;4.6458141674;2.7678571429;1.8779570246;0;5
2019;32;Humlikon;1;14;SD;DS;DS;SD;0;0;0;0;0;0;0;11
2019;32;Humlikon;1;16;EDU;UDF;UDF;EDU;278;321;-43;4.2624961668;4.7767857143;-0.514289547;0;7
2019;32;Humlikon;1;31;GLP;PVL;PVL;GLP;654;507;147;10.027598896;7.5446428571;2.4829560389;0;3
2019;32;Humlikon;1;32;BDP;PBD;PBD;BDP;26;290;-264;0.3986507206;4.3154761905;-3.91682547;0;10
2019;32;Humlikon;1;35;Übrige;Autres;Rimanenti;Others;78;102;-24;1.1959521619;1.5178571429;-0.321904981;0;9
2019;33;Kleinandelfingen;1;1;FDP;PLR;PLR;FDP;3173;3458;-285;12.90676863;12.588736394;0.3180322363;0;2
2019;33;Kleinandelfingen;1;2;CVP;PDC;PPD;CVP;581;436;145;2.3633257403;1.5872438021;0.7760819382;0;8
2019;33;Kleinandelfingen;1;3;SP;PS;PS;SP;2549;3897;-1348;10.368532379;14.186901598;-3.818369219;0;5
2019;33;Kleinandelfingen;1;4;SVP;UDC;UDC;SVP;9862;11711;-1849;40.115522291;42.633514143;-2.517991852;1;1
2019;33;Kleinandelfingen;1;7;EVP;PEV;PEV;EVP;1010;889;121;4.108363163;3.2363755506;0.8719876124;0;6
2019;33;Kleinandelfingen;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;6;7;-1;0.0244061178;0.0254832721;-0.001077154;0;13
2019;33;Kleinandelfingen;1;12;FGA;AVF;AVF;FGA;113;;113;0.4596485519;;0.4596485519;0;11
2019;33;Kleinandelfingen;1;13;GPS;PES;PES;GPS;2612;1480;1132;10.624796616;5.3878918053;5.2369048104;0;4
2019;33;Kleinandelfingen;1;14;SD;DS;DS;SD;6;29;-23;0.0244061178;0.1055735556;-0.081167438;0;12
2019;33;Kleinandelfingen;1;16;EDU;UDF;UDF;EDU;491;832;-341;1.9972339733;3.0288689068;-1.031634933;0;9
2019;33;Kleinandelfingen;1;31;GLP;PVL;PVL;GLP;3133;2378;755;12.744061178;8.6570315629;4.0870296151;0;3
2019;33;Kleinandelfingen;1;32;BDP;PBD;PBD;BDP;793;1836;-1043;3.2256752359;6.6838982125;-3.458222977;0;7
2019;33;Kleinandelfingen;1;35;Übrige;Autres;Rimanenti;Others;255;516;-261;1.0372600065;1.878481197;-0.84122119;0;10
2019;34;Laufen-Uhwiesen;1;1;FDP;PLR;PLR;FDP;3394;3581;-187;16.287551588;16.708659948;-0.421108359;0;2
2019;34;Laufen-Uhwiesen;1;2;CVP;PDC;PPD;CVP;1055;833;222;5.062865918;3.8867114595;1.1761544585;0;6
2019;34;Laufen-Uhwiesen;1;3;SP;PS;PS;SP;1890;2390;-500;9.0699683271;11.151549085;-2.081580758;0;5
2019;34;Laufen-Uhwiesen;1;4;SVP;UDC;UDC;SVP;7681;8512;-831;36.860543238;39.716312057;-2.855768818;1;1
2019;34;Laufen-Uhwiesen;1;7;EVP;PEV;PEV;EVP;428;386;42;2.0539399175;1.8010451661;0.2528947514;0;9
2019;34;Laufen-Uhwiesen;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;74;27;47;0.355120453;0.1259798432;0.2291406098;0;11
2019;34;Laufen-Uhwiesen;1;12;FGA;AVF;AVF;FGA;51;;51;0.2447451771;;0.2447451771;0;12
2019;34;Laufen-Uhwiesen;1;13;GPS;PES;PES;GPS;2093;946;1147;10.04415011;4.413960433;5.6301896774;0;4
2019;34;Laufen-Uhwiesen;1;14;SD;DS;DS;SD;14;42;-28;0.0671849506;0.195968645;-0.128783694;0;13
2019;34;Laufen-Uhwiesen;1;16;EDU;UDF;UDF;EDU;622;809;-187;2.9849313754;3.7747293766;-0.789798001;0;7
2019;34;Laufen-Uhwiesen;1;31;GLP;PVL;PVL;GLP;2589;1530;1059;12.424416931;7.1388577828;5.2855591479;0;3
2019;34;Laufen-Uhwiesen;1;32;BDP;PBD;PBD;BDP;577;1806;-1229;2.7689797485;8.4266517357;-5.657671987;0;8
2019;34;Laufen-Uhwiesen;1;35;Übrige;Autres;Rimanenti;Others;370;570;-200;1.7756022651;2.6595744681;-0.883972203;0;10
2019;35;Marthalen;1;1;FDP;PLR;PLR;FDP;2148;2170;-22;7.7296772104;7.8040710638;-0.074393853;0;5
2019;35;Marthalen;1;2;CVP;PDC;PPD;CVP;553;574;-21;1.9899960416;2.0643026685;-0.074306627;0;9
2019;35;Marthalen;1;3;SP;PS;PS;SP;2742;3107;-365;9.8672136457;11.173847371;-1.306633725;0;4
2019;35;Marthalen;1;4;SVP;UDC;UDC;SVP;13790;13280;510;49.623951923;47.759476372;1.8644755514;1;1
2019;35;Marthalen;1;7;EVP;PEV;PEV;EVP;634;763;-129;2.2814782828;2.7440120837;-0.462533801;0;7
2019;35;Marthalen;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;71;2;69;0.2554967793;0.0071926922;0.2483040871;0;11
2019;35;Marthalen;1;12;FGA;AVF;AVF;FGA;43;;43;0.1547374861;;0.1547374861;0;12
2019;35;Marthalen;1;13;GPS;PES;PES;GPS;3112;2231;881;11.198675735;8.0234481767;3.1752275584;0;2
2019;35;Marthalen;1;14;SD;DS;DS;SD;40;48;-8;0.1439418475;0.1726246134;-0.028682766;0;13
2019;35;Marthalen;1;16;EDU;UDF;UDF;EDU;626;1175;-549;2.2526899133;4.225706682;-1.973016769;0;8
2019;35;Marthalen;1;31;GLP;PVL;PVL;GLP;2751;1964;787;9.8996005614;7.0632237647;2.8363767967;0;3
2019;35;Marthalen;1;32;BDP;PBD;PBD;BDP;1090;1962;-872;3.9224153442;7.0560310724;-3.133615728;0;6
2019;35;Marthalen;1;35;Übrige;Autres;Rimanenti;Others;189;530;-341;0.6801252294;1.9060634395;-1.22593821;0;10
2019;37;Ossingen;1;1;FDP;PLR;PLR;FDP;2595;2241;354;12.159122856;12.292923752;-0.133800896;0;2
2019;37;Ossingen;1;2;CVP;PDC;PPD;CVP;668;501;167;3.1299784463;2.7482172244;0.3817612219;0;7
2019;37;Ossingen;1;3;SP;PS;PS;SP;2231;2307;-76;10.453565739;12.654964344;-2.201398606;0;4
2019;37;Ossingen;1;4;SVP;UDC;UDC;SVP;8657;8034;623;40.563208696;44.070213933;-3.507005237;1;1
2019;37;Ossingen;1;7;EVP;PEV;PEV;EVP;1251;864;387;5.861681192;4.7394404827;1.1222407093;0;6
2019;37;Ossingen;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;2;6;-4;0.009371193;0.0329127811;-0.023541588;0;13
2019;37;Ossingen;1;12;FGA;AVF;AVF;FGA;105;;105;0.49198763;;0.49198763;0;11
2019;37;Ossingen;1;13;GPS;PES;PES;GPS;2090;955;1135;9.7928966357;5.2386176632;4.5542789725;0;5
2019;37;Ossingen;1;14;SD;DS;DS;SD;43;2;41;0.2014806485;0.010970927;0.1905097214;0;12
2019;37;Ossingen;1;16;EDU;UDF;UDF;EDU;322;132;190;1.5087620654;0.7240811849;0.7846808806;0;10
2019;37;Ossingen;1;31;GLP;PVL;PVL;GLP;2475;1419;1056;11.596851279;7.7838727372;3.8129785419;0;3
2019;37;Ossingen;1;32;BDP;PBD;PBD;BDP;556;1089;-533;2.6051916409;5.9736697751;-3.368478134;0;8
2019;37;Ossingen;1;35;Übrige;Autres;Rimanenti;Others;347;680;-333;1.6259019773;3.7301151947;-2.104213217;0;9
2019;38;Rheinau;1;1;FDP;PLR;PLR;FDP;971;1236;-265;6.0090352126;7.4216404467;-1.412605234;0;6
2019;38;Rheinau;1;2;CVP;PDC;PPD;CVP;1326;1243;83;8.2059533387;7.463672391;0.7422809477;0;5
2019;38;Rheinau;1;3;SP;PS;PS;SP;3417;3440;-23;21.146110527;20.655698331;0.4904121959;0;2
2019;38;Rheinau;1;4;SVP;UDC;UDC;SVP;5334;5076;258;33.009468408;30.479164165;2.5303042429;1;1
2019;38;Rheinau;1;7;EVP;PEV;PEV;EVP;224;429;-205;1.3862243951;2.5759577279;-1.189733333;0;9
2019;38;Rheinau;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;112;112;0;0.6931121975;0.6725111084;0.0206010891;0;12
2019;38;Rheinau;1;12;FGA;AVF;AVF;FGA;132;;132;0.8168822328;;0.8168822328;0;11
2019;38;Rheinau;1;13;GPS;PES;PES;GPS;2075;1588;487;12.84114116;9.5352467876;3.3058943722;0;3
2019;38;Rheinau;1;14;SD;DS;DS;SD;38;15;23;0.235163067;0.090068452;0.145094615;0;13
2019;38;Rheinau;1;16;EDU;UDF;UDF;EDU;251;264;-13;1.5533139427;1.5852047556;-0.031890813;0;8
2019;38;Rheinau;1;31;GLP;PVL;PVL;GLP;1732;1117;615;10.718485055;6.707097394;4.0113876607;0;4
2019;38;Rheinau;1;32;BDP;PBD;PBD;BDP;353;1442;-1089;2.1845411226;8.6585805212;-6.474039399;0;7
2019;38;Rheinau;1;35;Übrige;Autres;Rimanenti;Others;194;692;-498;1.2005693422;4.15515792;-2.954588578;0;10
2019;39;Thalheim an der Thur;1;1;FDP;PLR;PLR;FDP;1173;1128;45;10.73487691;9.5230054875;1.2118714229;0;2
2019;39;Thalheim an der Thur;1;2;CVP;PDC;PPD;CVP;189;37;152;1.7296604741;0.3123680878;1.4172923863;0;9
2019;39;Thalheim an der Thur;1;3;SP;PS;PS;SP;852;1272;-420;7.7971995973;10.738708316;-2.941508718;0;4
2019;39;Thalheim an der Thur;1;4;SVP;UDC;UDC;SVP;5976;6395;-419;54.690216894;53.989024905;0.7011919889;1;1
2019;39;Thalheim an der Thur;1;7;EVP;PEV;PEV;EVP;404;316;88;3.6972636588;2.6677923174;1.0294713414;0;6
2019;39;Thalheim an der Thur;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;1;0;1;0.0091516427;0;0.0091516427;0;12
2019;39;Thalheim an der Thur;1;12;FGA;AVF;AVF;FGA;11;;11;0.1006680699;;0.1006680699;0;11
2019;39;Thalheim an der Thur;1;13;GPS;PES;PES;GPS;1012;421;591;9.2614624325;3.5542422963;5.7072201362;0;3
2019;39;Thalheim an der Thur;1;14;SD;DS;DS;SD;0;45;-45;0;0.3799071338;-0.379907134;0;13
2019;39;Thalheim an der Thur;1;16;EDU;UDF;UDF;EDU;245;328;-83;2.2421524664;2.7691008864;-0.52694842;0;7
2019;39;Thalheim an der Thur;1;31;GLP;PVL;PVL;GLP;694;459;235;6.3512400476;3.8750527649;2.4761872827;0;5
2019;39;Thalheim an der Thur;1;32;BDP;PBD;PBD;BDP;227;1058;-831;2.0774228974;8.932038835;-6.854615938;0;8
2019;39;Thalheim an der Thur;1;35;Übrige;Autres;Rimanenti;Others;143;386;-243;1.3086849089;3.25875897;-1.950074061;0;10
2019;40;Trüllikon;1;1;FDP;PLR;PLR;FDP;830;1118;-288;6.0110081112;7.7316735823;-1.720665471;0;6
2019;40;Trüllikon;1;2;CVP;PDC;PPD;CVP;285;83;202;2.0640208575;0.5739972337;1.4900236237;0;9
2019;40;Trüllikon;1;3;SP;PS;PS;SP;1129;2051;-922;8.176419467;14.18395574;-6.007536273;0;4
2019;40;Trüllikon;1;4;SVP;UDC;UDC;SVP;6794;7234;-440;49.203360371;50.027662517;-0.824302146;1;1
2019;40;Trüllikon;1;7;EVP;PEV;PEV;EVP;328;219;109;2.3754345307;1.5145228216;0.8609117091;0;8
2019;40;Trüllikon;1;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;37;1;36;0.2679606025;0.0069156293;0.2610449732;0;11
2019;40;Trüllikon;1;12;FGA;AVF;AVF;FGA;9;;9;0.065179606;;0.065179606;0;12
2019;40;Trüllikon;1;13;GPS;PES;PES;GPS;1454;796;658;10.530127462;5.5048409405;5.0252865218;0;2
2019;40;Trüllikon;1;14;SD;DS;DS;SD;7;42;-35;0.0506952491;0.2904564315;-0.239761182;0;13
2019;40;Trüllikon;1;16;EDU;UDF;UDF;EDU;491;438;53;3.5559096176;3.0290456432;0.5268639745;0;7
2019;40;Trüllikon;1;31;GLP;PVL;PVL;GLP;1389;664;725;10.059385863;4.59197787;5.4674079933;0;3
